caption,account_name,view_count,source_url,video_url,platform,likes_count,comments_count,timestamp,product_category,product_name,transcript,intended_age_category,intended_spending_category,share_count,video_duration,music_name
"LANDROVER RANGEROVER VELAR p300 HSE DIESEL 3000cc 2020

At only ugx 350million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3754,https://www.tiktok.com/@lemax__autos/video/7161459602507238661,https://www.tiktok.com/@lemax__autos/video/7161459602507238661,TikTok,124,2,,,,,,,5.0,26.0,Remember the Name (feat. Styles of Beyond)
Volkswagen golf gti 2014. Perfect speedster. Ugx 85million. 📞0705298524,lemax__autos,3726,https://www.tiktok.com/@lemax__autos/video/7119787919681850629,https://www.tiktok.com/@lemax__autos/video/7119787919681850629,TikTok,91,1,,,,,,,4.0,17.0,No Wahala
"LANDCRUISER ZX V8 PETROL 2016.

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3685,https://www.tiktok.com/@lemax__autos/video/7169160155404193029,https://www.tiktok.com/@lemax__autos/video/7169160155404193029,TikTok,118,1,,,,,,,3.0,31.0,death bed (coffee for your head)
BMW mini copper clubman & crossover 2015. Starting at ugx 70million .  📞0705298524,lemax__autos,3680,https://www.tiktok.com/@lemax__autos/video/7107524218388008198,https://www.tiktok.com/@lemax__autos/video/7107524218388008198,TikTok,158,1,,,,,,,2.0,12.0,original sound
Ford raptor 2019. Ugx 300m. 📞0705298524,lemax__autos,3663,https://www.tiktok.com/@lemax__autos/video/7118334350961249542,https://www.tiktok.com/@lemax__autos/video/7118334350961249542,TikTok,95,2,,,,,,,2.0,27.0,original sound
"Toyota harrier petrol 2015. Full panaromic sunroff. Ugx 140m (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3632,https://www.tiktok.com/@lemax__autos/video/7129066980136602886,https://www.tiktok.com/@lemax__autos/video/7129066980136602886,TikTok,126,0,,,,,,,1.0,30.0,original sound
Range Rover vogue LWB SVautobiography 2020. Call in & place your order.                 📞0705298524,lemax__autos,3597,https://www.tiktok.com/@lemax__autos/video/7100978444590157062,https://www.tiktok.com/@lemax__autos/video/7100978444590157062,TikTok,97,1,,,,,,,5.0,25.0,This is heaven
"Mercedez ml350 4matic petrol 2013. Ugx 138m (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3584,https://www.tiktok.com/@lemax__autos/video/7140316477651045638,https://www.tiktok.com/@lemax__autos/video/7140316477651045638,TikTok,134,4,,,,,,,2.0,19.0,original sound
"Harrier 2014 4wd petrol. Ugx 130million

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3582,https://www.tiktok.com/@lemax__autos/video/7136628642402094342,https://www.tiktok.com/@lemax__autos/video/7136628642402094342,TikTok,97,1,,,,,,,1.0,22.0,
Mercedez ML 350 AMG LINE PETROL 2010. Ugx 110million. 📞0705298524,lemax__autos,3565,https://www.tiktok.com/@lemax__autos/video/7123256030762487046,https://www.tiktok.com/@lemax__autos/video/7123256030762487046,TikTok,43,0,,,,,,,1.0,16.0,original sound
"RR vogue 

____📞0705298524 

__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3564,https://www.tiktok.com/@lemax__autos/video/7171749673940634886,https://www.tiktok.com/@lemax__autos/video/7171749673940634886,TikTok,131,0,,,,,,,2.0,20.0,Unholy x Mercy
"Mercedez s300h hybrid 2015. Ugx 250m (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3562,https://www.tiktok.com/@lemax__autos/video/7139384520129645829,https://www.tiktok.com/@lemax__autos/video/7139384520129645829,TikTok,151,1,,,,,,,10.0,44.0,Jireh (My Provider)
Toyota cross 2022.  ____📞0705298524 📸 @luyindalan__________________ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ__________________,lemax__autos,3533,https://www.tiktok.com/@lemax__autos/video/7127563919744421126,https://www.tiktok.com/@lemax__autos/video/7127563919744421126,TikTok,172,2,,,,,,,2.0,37.0,original sound
LANDCRUISER prado tx 2.8 deisel 2015. Ugx 220m only. 📞0705298524,lemax__autos,3527,https://www.tiktok.com/@lemax__autos/video/7114744472742776070,https://www.tiktok.com/@lemax__autos/video/7114744472742776070,TikTok,111,0,,,,,,,1.0,9.0,Coming In Hot
Ford wildtrack 3.2ltr diesel turbo 2017.   📞0705298524,lemax__autos,3482,https://www.tiktok.com/@lemax__autos/video/7122885593536761094,https://www.tiktok.com/@lemax__autos/video/7122885593536761094,TikTok,98,3,,,,,,,5.0,28.0,固执的坚持 (DJ版)
Audi a6 2000cc turbo petrol 2012. Ugx 85million. 📞0705298524,lemax__autos,3465,https://www.tiktok.com/@lemax__autos/video/7120496326877449477,https://www.tiktok.com/@lemax__autos/video/7120496326877449477,TikTok,95,0,,,,,,,1.0,24.0,Cumbia Buena
"MERCEDEZ BENZ E220d DIESEL 2017. 

At only ugx 175million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3458,https://www.tiktok.com/@lemax__autos/video/7145371600802663685,https://www.tiktok.com/@lemax__autos/video/7145371600802663685,TikTok,171,2,,,,,,,2.0,15.0,original sound
"BMW x3 xDRIVE PETROL 2LTR 2014

At only ugx 90million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3452,https://www.tiktok.com/@lemax__autos/video/7147280656140111109,https://www.tiktok.com/@lemax__autos/video/7147280656140111109,TikTok,56,0,,,,,,,3.0,24.0,Yummy
𝐑𝐀𝐍𝐆𝐄𝐑𝐎𝐕𝐄𝐑 𝐒𝐏𝐎𝐑𝐓 𝟑𝐥𝐭𝐫 𝐃𝐈𝐄𝐒𝐄𝐋 TURBO 𝟐𝟎𝟏𝟒,lemax__autos,3391,https://www.tiktok.com/@lemax__autos/video/7068342829638061317,https://www.tiktok.com/@lemax__autos/video/7068342829638061317,TikTok,119,2,,,,,,,1.0,10.0,original sound
Mercedez cls350d 4matic 2018.  📞0705298524,lemax__autos,3367,https://www.tiktok.com/@lemax__autos/video/7125331844354149638,https://www.tiktok.com/@lemax__autos/video/7125331844354149638,TikTok,138,2,,,,,,,6.0,41.0,original sound
"MERCEDEZ BENZ E220d DIESEL 2017. 

At only ugx 175million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3354,https://www.tiktok.com/@lemax__autos/video/7145168862210837766,https://www.tiktok.com/@lemax__autos/video/7145168862210837766,TikTok,100,2,,,,,,,1.0,22.0,Soweto
Range rover vogue 2014. For the best car deals in Uganda. 0705 298524,lemax__autos,3333,https://www.tiktok.com/@lemax__autos/video/6928243228621688069,https://www.tiktok.com/@lemax__autos/video/6928243228621688069,TikTok,103,6,,,,,,,2.0,51.0,original sound
"MERC 220d 2016

At only ugx 175million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________
#carsales #cardealership #uganda #mercedes ",lemax__autos,3278,https://www.tiktok.com/@lemax__autos/video/7175528886539701509,https://www.tiktok.com/@lemax__autos/video/7175528886539701509,TikTok,80,0,,,,,,,2.0,55.0,original sound
"Rangerover vogue 3.0ltr diesel 2014 

At only ugx 280million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3262,https://www.tiktok.com/@lemax__autos/video/7135695291918961926,https://www.tiktok.com/@lemax__autos/video/7135695291918961926,TikTok,105,4,,,,,,,2.0,28.0,For My Hand (feat. Ed Sheeran)
"LANDROVER RANGEROVER SPORT HSE 3000cc DIESEL 2020.

At only ugx 440million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3232,https://www.tiktok.com/@lemax__autos/video/7161666220528307461,https://www.tiktok.com/@lemax__autos/video/7161666220528307461,TikTok,102,2,,,,,,,6.0,15.0,"Unstoppable (I put my armor on, show you how strong I am)"
"BMW 740Ld 3000cc DIESEL TURBO xDRIVE 2018
✅long wheel base 
✅bmw smart key
✅fully optioned rear entertainment 
✅rear wheel steering 

____📞0705298524 
📸 @luyindalan

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#selfparking #bmw #carsales #uganda #carphotography ",lemax__autos,3220,https://www.tiktok.com/@lemax__autos/video/7134363912127991045,https://www.tiktok.com/@lemax__autos/video/7134363912127991045,TikTok,89,1,,,,,,,2.0,63.0,original sound
"AUDI A6 2000cc PETROL TURBO 2012. 
✅Very good fuel economy

At only Ugx 85MILLION (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3194,https://www.tiktok.com/@lemax__autos/video/7133284058762726661,https://www.tiktok.com/@lemax__autos/video/7133284058762726661,TikTok,81,0,,,,,,,0.0,47.0,original sound
"MERCEDEZ C250 2000cc PETROL 2018.
✅A very rare spec

At only ugx 100million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3187,https://www.tiktok.com/@lemax__autos/video/7130868604597275910,https://www.tiktok.com/@lemax__autos/video/7130868604597275910,TikTok,153,1,,,,,,,5.0,57.0,original sound
"Audi q8 2022 digital cockpit 

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3177,https://www.tiktok.com/@lemax__autos/video/7143504854915288326,https://www.tiktok.com/@lemax__autos/video/7143504854915288326,TikTok,90,0,,,,,,,2.0,24.0,Heat Waves
"Mercedez gle350d 4matic diesel 2016. Ugx 350million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3163,https://www.tiktok.com/@lemax__autos/video/7139119526234443014,https://www.tiktok.com/@lemax__autos/video/7139119526234443014,TikTok,134,0,,,,,,,3.0,44.0,The Search - Edit
AUDI Q3 S-LINE QUATTRO 2.0ltr PETROL 2014▪️Silver / GrayAt only ugx 100million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)____📞0705298524 📸 @luyindalan__________________ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ__________________,lemax__autos,3162,https://www.tiktok.com/@lemax__autos/video/7128092438190738694,https://www.tiktok.com/@lemax__autos/video/7128092438190738694,TikTok,43,0,,,,,,,1.0,24.0,Legalize
BMW X5 xDRIVE 35i petrol 2015. At only ugx 185million. Call:  0705298524,lemax__autos,3127,https://www.tiktok.com/@lemax__autos/video/7096889056037965061,https://www.tiktok.com/@lemax__autos/video/7096889056037965061,TikTok,77,0,,,,,,,1.0,57.0,original sound
Definately my crush 🥰 #mercedez #luxury #carsforsale #uganda #viral #photography #carporn #bigboys,lemax__autos,3125,https://www.tiktok.com/@lemax__autos/video/7060152986479201541,https://www.tiktok.com/@lemax__autos/video/7060152986479201541,TikTok,136,1,,,,,,,12.0,43.0,original sound
GLE400d 2020 #chillwithbigboyschallenge,lemax__autos,3122,https://www.tiktok.com/@lemax__autos/video/7049633791500913925,https://www.tiktok.com/@lemax__autos/video/7049633791500913925,TikTok,85,2,,,,,,,6.0,24.0,original sound
Rangerover vogue SDV8 diesel 2018. It can’t get any better than this! ___📞0705298524.  For the best car deals,lemax__autos,3099,https://www.tiktok.com/@lemax__autos/video/7072265520950643973,https://www.tiktok.com/@lemax__autos/video/7072265520950643973,TikTok,140,3,,,,,,,5.0,32.0,original sound
"MERCEDEZ GLE350 d 4MATIC PETROL 2016
✅Registered on UBL

At only ugx 310million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3086,https://www.tiktok.com/@lemax__autos/video/7128285511612910853,https://www.tiktok.com/@lemax__autos/video/7128285511612910853,TikTok,83,0,,,,,,,2.0,29.0,original sound
"Best car combo I’ve seen!

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3069,https://www.tiktok.com/@lemax__autos/video/7161045688074161414,https://www.tiktok.com/@lemax__autos/video/7161045688074161414,TikTok,136,2,,,,,,,1.0,23.0,Yummy
MERC e300 2011. 🦾,lemax__autos,3056,https://www.tiktok.com/@lemax__autos/video/7034086275753856262,https://www.tiktok.com/@lemax__autos/video/7034086275753856262,TikTok,58,1,,,,,,,3.0,15.0,original sound
"AUDI Q8 50TDI QUATTRO AWD DIESEL 3ltr 2022

At only ugx 480million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3042,https://www.tiktok.com/@lemax__autos/video/7138287639647489285,https://www.tiktok.com/@lemax__autos/video/7138287639647489285,TikTok,124,0,,,,,,,5.0,70.0,Overloading (OVERDOSE)
,lemax__autos,2959,https://www.tiktok.com/@lemax__autos/video/7159548225899252998,https://www.tiktok.com/@lemax__autos/video/7159548225899252998,TikTok,102,2,,,,,,,6.0,30.0,One Side
Place your 2020 - 2022 HILUX order today   📞0705298524,lemax__autos,2945,https://www.tiktok.com/@lemax__autos/video/7106909328698821893,https://www.tiktok.com/@lemax__autos/video/7106909328698821893,TikTok,168,0,,,,,,,1.0,22.0,SmukDj ft Dj Panther Dance Grenade
TOYOTA HILUX REVO 2.8ltr DIESEL AUTOMATIC 4WD 2021. At only ugx 280million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)____📞0705298524 📸 @luyindalan__________________ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ__________________,lemax__autos,2905,https://www.tiktok.com/@lemax__autos/video/7127922796407065861,https://www.tiktok.com/@lemax__autos/video/7127922796407065861,TikTok,117,2,,,,,,,6.0,35.0,original sound
"MERCEDEZ BENZ S400 PETROL 2015 ➡️ 2018 MAYBACH body kit 

At only ugx 250million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,2879,https://www.tiktok.com/@lemax__autos/video/7148361505233227013,https://www.tiktok.com/@lemax__autos/video/7148361505233227013,TikTok,96,1,,,,,,,1.0,26.0,original sound
"MERCEDEZ BENZ GLE450 AMG PETROL 2016.

At only ugx 350million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,2876,https://www.tiktok.com/@lemax__autos/video/7135053413418667270,https://www.tiktok.com/@lemax__autos/video/7135053413418667270,TikTok,88,0,,,,,,,1.0,44.0,
BMW 340i active hybrid.  📞0705298524 #CapCut,lemax__autos,2859,https://www.tiktok.com/@lemax__autos/video/7083350912701353221,https://www.tiktok.com/@lemax__autos/video/7083350912701353221,TikTok,127,2,,,,,,,2.0,21.0,Im beyond Insane Tempela
"Toyota Probox 2014-2017. 
Starting at 35million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,2851,https://www.tiktok.com/@lemax__autos/video/7148036928523259142,https://www.tiktok.com/@lemax__autos/video/7148036928523259142,TikTok,60,0,,,,,,,3.0,26.0,Waya Waya (feat. Team Mosha)
📞 0705298524. For all you high end car needs,lemax__autos,2838,https://www.tiktok.com/@lemax__autos/video/7122109963199139077,https://www.tiktok.com/@lemax__autos/video/7122109963199139077,TikTok,116,0,,,,,,,2.0,28.0,Car Sound - Instrumental
"RANGEROVER SPORT 3LTR DIESEL  2014

At only ugx 280million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,2781,https://www.tiktok.com/@lemax__autos/video/7130852606896819461,https://www.tiktok.com/@lemax__autos/video/7130852606896819461,TikTok,77,2,,,,,,,3.0,17.0,For My Hand (feat. Ed Sheeran)
"BMW 116i T PETROL 1600cc 2012

At only ugx 55million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,2679,https://www.tiktok.com/@lemax__autos/video/7130331998089956613,https://www.tiktok.com/@lemax__autos/video/7130331998089956613,TikTok,48,0,,,,,,,2.0,28.0,original sound
We believe toyota just nailed it🤝,lemax__autos,2628,https://www.tiktok.com/@lemax__autos/video/7120996811371842821,https://www.tiktok.com/@lemax__autos/video/7120996811371842821,TikTok,108,3,,,,,,,5.0,9.0,original sound
MERCEDEZ ML350 BLUETEC DIESEL 2012.At only ugx 115million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)____📞0705298524 📸 @luyindalan__________________ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ__________________,lemax__autos,2627,https://www.tiktok.com/@lemax__autos/video/7128091919728528646,https://www.tiktok.com/@lemax__autos/video/7128091919728528646,TikTok,65,2,,,,,,,4.0,17.0,original sound
